Amount,MerchantID,TransactionType,Location,IsFraud
1437,880,refund,San Antonio,0
1869.52,810,refund,Houston,0
1761.01,874,purchase,Chicago,0
1141.24,600,refund,New York,0
575.44,68,refund,Los Angeles,0
3339.62,510,purchase,Phoenix,0
3002.22,524,purchase,Houston,0
725.78,30,purchase,San Jose,0
901.24,563,refund,Phoenix,0
3615.58,547,purchase,Los Angeles,0
64.07,600,purchase,Chicago,0
3136.85,256,refund,New York,0
2344.88,236,purchase,San Antonio,0
2294.47,704,purchase,San Diego,0
426.35,332,purchase,Los Angeles,0
308.57,356,purchase,Chicago,0
80.91,63,purchase,Chicago,0
1228.15,823,purchase,Phoenix,0
2036.6,606,purchase,New York,0
3641.16,792,refund,Dallas,0
1921.66,573,refund,San Diego,0
2715.97,727,refund,Chicago,0
1116.43,299,purchase,Chicago,0
2229.56,964,purchase,Los Angeles,0
2875.99,312,refund,Los Angeles,0
709.21,246,refund,San Antonio,0
1627.42,65,purchase,Philadelphia,0
3998.8,794,refund,Dallas,0
276.65,188,purchase,San Diego,0
1865.8,375,refund,Chicago,0
360.39,719,refund,Chicago,0
641.43,801,purchase,Chicago,0
1154.78,111,refund,Phoenix,0
1694.51,653,purchase,San Diego,0
1788.98,136,refund,Chicago,0
2406,174,purchase,San Diego,0
2285.37,483,purchase,Houston,0
4718.83,842,purchase,Los Angeles,0
2600.83,931,purchase,Los Angeles,0
254.93,817,refund,Dallas,0
3384.04,396,purchase,Phoenix,0
95.06,860,purchase,New York,0
382.69,803,purchase,Houston,0
4106.65,22,refund,Dallas,0
3703.9,938,purchase,Houston,0
2262.59,145,refund,Dallas,0
2356.28,764,refund,Houston,0
3390.36,525,purchase,Los Angeles,0
3032.47,846,purchase,Houston,0
2615.14,98,purchase,New York,0
3338.04,648,purchase,New York,0
3485.76,826,purchase,Houston,0
1188.82,142,refund,Houston,0
4587.19,543,purchase,Los Angeles,0
2882.54,579,purchase,Houston,0
642.24,992,refund,Los Angeles,0
2664.92,62,refund,San Diego,0
1130.96,866,purchase,Philadelphia,0
778.21,510,refund,San Diego,0
3971.19,815,refund,San Jose,0
152.46,968,refund,Phoenix,0
4440.64,896,purchase,Chicago,0
2523.73,453,purchase,Chicago,0
1970.3,911,refund,San Diego,0
1758.19,443,refund,Chicago,0
4635.72,107,refund,New York,0
2640.87,571,refund,Los Angeles,0
259.04,313,refund,Los Angeles,0
3876.01,653,refund,San Jose,0
1280.3,164,refund,Chicago,0
3386.95,552,purchase,Chicago,0
910.87,709,refund,San Antonio,0
3135.87,794,refund,San Diego,0
1872.77,565,refund,Phoenix,0
2440.73,75,purchase,Dallas,0
4475.88,425,purchase,San Antonio,0
88.14,173,refund,Chicago,0
4488.05,80,purchase,Houston,0
1178.78,211,refund,Houston,0
1432.29,564,purchase,New York,0
3757.76,229,purchase,Dallas,0
777.92,1000,refund,San Jose,0
4148.07,611,refund,San Diego,0
3259.62,78,purchase,San Diego,0
2727.04,223,refund,Dallas,0
3524.1,358,refund,Philadelphia,0
2344.93,348,refund,Houston,0
815.15,528,purchase,Phoenix,0
3597.25,303,purchase,Chicago,0
2883.75,655,refund,New York,0
1304.38,760,purchase,Phoenix,0
136.14,837,refund,Chicago,0
1824.55,911,purchase,Los Angeles,0
3636.8,683,purchase,Dallas,0
3631.02,251,refund,Chicago,0
4508.83,111,refund,New York,0
2325.52,755,purchase,Philadelphia,0
685.77,226,refund,Los Angeles,0
4305.14,950,refund,San Diego,0
1799.31,882,refund,Los Angeles,0
1569.67,874,refund,Houston,0
1411.97,812,purchase,Phoenix,0
3124.52,272,purchase,Houston,0
4403.76,874,refund,Philadelphia,0
2437.22,832,refund,Philadelphia,0
911.5,379,purchase,New York,0
2600.38,437,purchase,Dallas,0
726.16,771,purchase,Houston,0
4490.47,727,purchase,Los Angeles,0
452.87,925,purchase,Philadelphia,0
65.71,404,refund,San Diego,0
1927.4,137,purchase,Philadelphia,0
4018.99,481,purchase,Dallas,0
1866.35,726,refund,Houston,0
2110.3,489,purchase,Philadelphia,0
3737.69,890,purchase,San Diego,0
186.62,223,purchase,Chicago,0
2006.85,646,refund,San Jose,0
4636.87,720,purchase,Los Angeles,1
1497.19,487,purchase,Houston,0
3366.03,136,refund,San Antonio,0
4563.6,404,purchase,Los Angeles,0
1385.89,637,purchase,New York,0
2729.79,383,purchase,Dallas,0
1627.4,845,refund,San Jose,0
2980.29,207,purchase,New York,0
4887.14,248,refund,Philadelphia,0
1420.34,210,refund,Philadelphia,0
767.19,10,refund,Los Angeles,0
3658.94,502,refund,Houston,0
3089.36,410,refund,Philadelphia,0
4900.09,823,refund,Houston,0
2479.45,823,purchase,Houston,0
4750.26,38,refund,Phoenix,0
1313.95,116,purchase,Phoenix,0
2430.44,734,refund,Los Angeles,0
109.97,788,refund,San Diego,0
4044.62,992,purchase,San Jose,0
4852.08,857,purchase,Philadelphia,0
158.36,857,refund,Phoenix,0
2746.24,870,purchase,San Jose,0
4943.77,133,purchase,Dallas,0
1083.55,738,purchase,New York,0
3163.39,862,refund,San Jose,0
1428.2,902,refund,San Diego,0
2961.53,296,purchase,San Antonio,0
2214.32,866,purchase,New York,0
3018.1,542,refund,San Antonio,0
3424.77,229,purchase,Chicago,0
1399.44,13,refund,San Jose,0
3552.29,92,refund,Phoenix,0
2398.37,362,purchase,Chicago,0
2762.21,150,purchase,Houston,0
1150.29,925,refund,Phoenix,0
153.02,839,refund,New York,0
2211.47,482,refund,Los Angeles,0
2683,577,purchase,Philadelphia,0
16.56,191,refund,Phoenix,0
3135.56,817,purchase,San Antonio,0
4830.72,611,purchase,New York,0
742.27,757,refund,San Diego,0
2956.99,433,purchase,Los Angeles,0
871.45,869,refund,Phoenix,0
3111.78,82,purchase,Dallas,0
2244.75,496,refund,San Jose,0
4910.39,830,refund,Dallas,0
3922.93,576,purchase,New York,0
2385.72,385,purchase,New York,0
1579.39,716,purchase,Dallas,0
2266.36,241,refund,Philadelphia,0
1443.72,344,purchase,Phoenix,0
2712.83,727,refund,San Jose,0
4082.01,140,refund,San Diego,0
4680.67,304,refund,Houston,0
4717.18,496,purchase,San Diego,0
3954.35,889,refund,Philadelphia,0
2415.99,985,refund,Philadelphia,0
1630.23,810,purchase,Houston,0
2232.12,732,refund,Dallas,0
1325.71,890,refund,San Diego,0
2059.62,693,purchase,San Jose,0
1655.73,653,purchase,San Antonio,0
3662.85,354,refund,Phoenix,0
121.07,54,refund,Philadelphia,0
2156.6,436,refund,Houston,0
623.17,918,purchase,Dallas,0
913.82,276,refund,Philadelphia,0
327.79,140,refund,Los Angeles,0
2746.45,474,refund,Los Angeles,0
1430.27,347,refund,Dallas,0
962.79,906,purchase,New York,1
4618.98,574,purchase,Philadelphia,0
1194.79,164,purchase,Chicago,0
4723.4,684,purchase,San Diego,0
4858.18,825,purchase,San Antonio,0
1480.6,472,refund,San Antonio,0
1342.19,666,purchase,San Jose,0
1786.66,884,purchase,Chicago,0
2294.82,947,purchase,New York,0
1364.75,762,purchase,Phoenix,0
4886.16,74,purchase,San Diego,0
386.71,565,purchase,Philadelphia,0
176.14,306,refund,San Diego,0
3430.91,20,purchase,Chicago,0
2865.31,998,purchase,New York,0
2136.09,648,refund,San Jose,0
1421.12,640,purchase,San Antonio,0
4922.81,845,refund,San Antonio,0
1159.76,1000,refund,Los Angeles,0
4487.19,292,purchase,San Jose,0
3064.44,294,refund,Los Angeles,0
1404.34,125,refund,Dallas,0
3149.03,52,purchase,Chicago,0
2612.24,710,refund,Phoenix,0
2105.37,368,purchase,San Jose,0
3381.27,68,refund,San Jose,0
890.62,693,refund,Dallas,0
3819.03,836,purchase,San Diego,0
1885.7,691,purchase,San Diego,0
2247.71,124,purchase,San Jose,0
2131.4,176,purchase,Houston,0
904.57,223,purchase,Phoenix,0
1171.13,935,purchase,Los Angeles,0
3246.28,959,purchase,San Jose,1
1883.68,594,refund,Philadelphia,0
3060.17,209,refund,Dallas,0
4212.53,275,refund,New York,0
4057.86,451,refund,Dallas,1
1143.03,693,purchase,Phoenix,0
2901.7,741,refund,San Antonio,0
2313.66,317,purchase,Philadelphia,0
4947.24,818,purchase,San Jose,0
4911.38,988,purchase,Chicago,0
1807.35,570,purchase,Phoenix,0
3345.34,579,refund,Phoenix,0
1441.37,171,purchase,San Antonio,0
2656.44,535,purchase,Chicago,0
1455.32,994,purchase,Dallas,0
4094.86,94,purchase,Phoenix,0
4426.13,368,purchase,Phoenix,0
3659.68,917,purchase,Phoenix,0
3657.24,848,purchase,San Antonio,0
1514.66,432,purchase,Houston,0
4262.12,619,refund,San Jose,0
4350.95,537,refund,Los Angeles,0
2991.46,295,purchase,Houston,0
2842.11,793,refund,San Jose,0
935.13,149,refund,San Antonio,0
205.09,237,refund,Houston,0
2814.42,247,refund,San Diego,0
2846.08,218,purchase,Chicago,0
3485.02,902,purchase,San Diego,0
4014.03,844,refund,New York,0
1056.6,281,purchase,Phoenix,0
1501.43,360,purchase,Phoenix,0
147.83,23,refund,Chicago,0
112.01,367,refund,San Jose,0
4220.17,852,purchase,Houston,0
1835.16,973,purchase,New York,0
2859.62,123,purchase,San Jose,0
2985.98,497,refund,San Jose,0
1229.16,653,purchase,New York,0
1468.23,779,purchase,Los Angeles,0
2431.69,193,refund,San Antonio,0
2442.02,4,purchase,New York,0
1748.74,1000,refund,Chicago,0
4114.58,633,purchase,Houston,0
3303.72,215,purchase,Phoenix,0
104.93,938,purchase,Los Angeles,0
1353.32,757,refund,San Diego,0
3042.17,656,refund,Phoenix,0
4427.45,196,purchase,Houston,0
3840.05,860,refund,Chicago,0
3857.1,747,purchase,Houston,0
3728.22,176,refund,New York,0
4902.99,305,refund,San Antonio,0
3124.56,848,refund,Phoenix,0
4148.89,395,refund,Dallas,0
3165.1,1,purchase,San Jose,0
2481.05,968,refund,Dallas,0
3865.92,900,refund,Houston,0
890.67,808,purchase,Dallas,0
1554.78,90,purchase,New York,0
2901.67,955,refund,Phoenix,0
2587.29,71,purchase,San Antonio,0
4996.22,662,purchase,Philadelphia,0
1336.09,590,refund,Dallas,0
3485.8,52,refund,New York,0
1487.93,189,refund,New York,0
4924.32,350,refund,San Diego,0
3528.33,532,purchase,Chicago,0
2268.87,352,purchase,Houston,0
2597.85,555,refund,New York,0
3770.82,949,refund,San Jose,0
1737.22,139,purchase,San Antonio,0
2763.52,2,purchase,San Antonio,0
3442.9,573,refund,San Jose,0
610.85,778,purchase,Philadelphia,0
1916.97,420,refund,Dallas,0
3557.46,143,purchase,San Diego,0
2419.45,840,purchase,San Antonio,0
4492.82,325,purchase,San Antonio,0
4087.16,738,refund,Chicago,0
2970.21,742,refund,Dallas,0
562.61,594,purchase,San Jose,0
1191.75,125,purchase,Philadelphia,0
4418.54,1000,purchase,San Diego,0
4498.51,525,purchase,Houston,0
4638.07,309,refund,Philadelphia,0
2318.27,122,purchase,Dallas,0
3929.44,290,refund,San Antonio,0
3220.3,864,refund,Phoenix,0
616.27,632,purchase,San Diego,0
1122.67,386,purchase,Chicago,0
2918.88,782,purchase,San Jose,0
1200.81,99,refund,Los Angeles,0
119.1,365,purchase,San Antonio,0
1469.24,899,purchase,Dallas,0
3463.6,386,purchase,Philadelphia,0
2535.23,761,refund,San Diego,0
978.33,476,purchase,Chicago,0
3704.43,758,purchase,New York,0
3183.5,651,refund,Dallas,0
2095.41,525,purchase,Houston,0
2517.9,792,refund,Houston,0
3314.84,56,purchase,San Diego,0
964.33,461,refund,Houston,0
2900.55,514,refund,New York,0
4417.71,185,refund,Phoenix,0
3887.74,492,refund,Philadelphia,0
2233.55,622,refund,Houston,0
3885.03,457,refund,Phoenix,0
3775.9,711,refund,San Jose,0
2710.43,557,purchase,Chicago,0
2660.14,971,refund,Houston,0
2727.27,638,purchase,Dallas,1
4550.74,472,purchase,Phoenix,0
1314.81,742,refund,Los Angeles,0
4087.71,204,purchase,Los Angeles,0
2211.11,194,purchase,Phoenix,0
2450.64,868,purchase,San Diego,0
3803.21,533,refund,Los Angeles,0
1975.59,166,purchase,San Diego,0
2441.98,175,refund,Dallas,0
1653.55,813,purchase,Phoenix,0
3315.98,728,refund,Phoenix,0
4467.31,333,purchase,New York,0
3068.51,982,purchase,Chicago,1
4301.59,180,refund,Chicago,0
1167.1,831,refund,San Antonio,0
1933.2,785,refund,Los Angeles,0
313.65,879,purchase,Los Angeles,0
3686.05,495,refund,Dallas,0
3679.03,86,refund,Los Angeles,0
4394.58,680,refund,San Antonio,0
2908.22,156,refund,Houston,0
582.33,683,refund,San Diego,0
3027.56,284,refund,Philadelphia,0
4073.74,925,purchase,Chicago,0
808.53,178,refund,San Diego,0
3889.38,676,purchase,Los Angeles,0
3451.34,380,purchase,Dallas,0
3958.55,714,purchase,Houston,0
4338.52,982,purchase,Dallas,0
3028.94,654,purchase,San Diego,0
4500.74,436,refund,San Antonio,0
2512.49,956,purchase,Los Angeles,0
1993.74,23,refund,Chicago,0
3028.43,214,purchase,New York,0
2930.12,921,refund,San Diego,0
3794.51,124,purchase,San Antonio,0
4296.24,248,purchase,Los Angeles,1
2461.8,117,purchase,San Jose,0
1036.62,457,purchase,San Antonio,0
1378.54,752,refund,Phoenix,0
4098.37,418,purchase,Dallas,0
3627.18,527,purchase,San Diego,0
475.52,214,purchase,Houston,0
2747.66,505,refund,San Diego,0
2480.18,188,purchase,Philadelphia,0
1510.37,65,purchase,Los Angeles,0
4732.23,990,purchase,Chicago,0
1015.58,186,refund,San Jose,0
2458.17,932,refund,San Diego,0
2501.92,589,refund,San Diego,0
1622.42,264,refund,San Jose,0
4759.54,977,purchase,Philadelphia,0
695.35,673,purchase,Dallas,0
1181.64,190,purchase,San Antonio,0
1070.71,687,refund,Dallas,0
1250.7,67,purchase,Dallas,0
414.84,189,refund,Chicago,0
2185.53,828,refund,Los Angeles,0
3974.35,793,purchase,San Diego,0
2146.91,894,purchase,New York,0
1250.15,975,purchase,Dallas,0
1572.13,826,refund,Houston,0
1033.43,626,refund,San Jose,0
1495.27,770,purchase,Phoenix,0
941.88,513,refund,Houston,0
3339.68,920,refund,San Antonio,0
2872.78,533,refund,Chicago,0
4871.39,620,refund,San Diego,0
4144.89,850,purchase,San Antonio,0
4793.11,106,purchase,Chicago,0
3013.83,811,refund,Dallas,0
3046.86,358,refund,Los Angeles,0
1583.41,278,purchase,San Antonio,0
4499.14,538,purchase,Los Angeles,0
917.34,204,refund,Phoenix,0
1270.05,335,purchase,Dallas,0
3770.2,290,refund,Chicago,0
1611.84,718,purchase,Dallas,0
4103.89,393,refund,Houston,0
2735.35,252,purchase,Dallas,0
94.82,188,refund,Los Angeles,0
905.94,346,purchase,Chicago,0
39.75,655,purchase,San Jose,0
1289.08,760,purchase,San Antonio,0
951.39,184,refund,San Jose,0
3100.67,245,refund,Phoenix,0
2919.87,583,refund,New York,0
1644.22,375,purchase,New York,0
1073.23,501,purchase,Phoenix,0
4349.85,416,refund,Los Angeles,0
1561.19,874,purchase,Philadelphia,0
1753.16,69,refund,Los Angeles,0
3111.71,109,refund,San Diego,0
3903.62,40,purchase,Los Angeles,0
2421.53,749,purchase,San Jose,0
945.82,999,refund,New York,0
1755.2,118,purchase,Chicago,0
2399.13,364,purchase,Dallas,0
892.65,554,purchase,Chicago,0
2532.06,16,refund,Dallas,0
4887.99,437,refund,San Jose,0
3531.32,248,refund,Chicago,0
4325.68,357,refund,Philadelphia,0
718.15,172,refund,Los Angeles,0
2054.76,166,purchase,San Jose,0
2931.64,519,purchase,Philadelphia,0
2341.68,231,refund,San Jose,0
2689.18,429,purchase,San Antonio,0
1278.04,927,refund,Chicago,0
47.23,838,refund,Philadelphia,0
2381.44,103,refund,San Diego,0
3722.12,500,purchase,Houston,0
3738.46,904,purchase,Houston,0
580.78,598,purchase,Houston,0
1368.85,155,purchase,San Jose,0
4255.23,76,purchase,San Diego,0
669.04,442,purchase,Houston,0
1617.71,970,refund,Philadelphia,0
4522,415,refund,San Diego,0
3021.75,192,purchase,Houston,0
944.52,645,refund,Houston,0
3522.04,835,purchase,Phoenix,0
4508.03,538,purchase,Philadelphia,0
3989.72,738,purchase,Chicago,0
2038.23,617,purchase,Phoenix,0
1722.87,674,purchase,Houston,0
2226.43,292,refund,San Antonio,0
2457.82,909,purchase,New York,0
3658.17,737,purchase,Houston,0
3261.83,748,purchase,New York,0
891.12,956,refund,Phoenix,0
3400.46,748,refund,San Diego,0
293.62,766,purchase,Philadelphia,0
1886.97,766,refund,Phoenix,0
2999.28,987,refund,Houston,0
1154.22,505,refund,Los Angeles,0
1435.49,410,purchase,Houston,0
4831.83,398,refund,Houston,0
1496.14,83,purchase,Dallas,0
4822.98,137,refund,San Jose,0
289.77,114,refund,San Diego,0
3434.02,568,purchase,Dallas,0
4330.52,547,refund,Dallas,0
2308.42,585,refund,San Antonio,0
4971.88,707,purchase,Los Angeles,0
360.14,578,purchase,Phoenix,0
2942.89,555,refund,Chicago,0
3189.71,413,purchase,San Diego,0
2108.31,895,purchase,San Diego,0
3484.04,250,purchase,Los Angeles,0
79.56,883,refund,San Antonio,0
4282.39,238,refund,San Diego,0
2422.77,579,purchase,New York,0
154.37,105,refund,Philadelphia,0
186.65,490,purchase,Philadelphia,0
2651.51,987,refund,Philadelphia,0
3431.94,377,purchase,Phoenix,0
3596.49,656,purchase,Philadelphia,0
2773.63,367,purchase,Houston,0
3554.21,123,purchase,Phoenix,0
2523.79,811,refund,Phoenix,0
1073.79,809,refund,Los Angeles,0
2205.71,472,refund,New York,1
3880.71,131,refund,Phoenix,0
550.49,386,purchase,Phoenix,0
958.72,534,refund,New York,0
4521.73,707,purchase,Philadelphia,0
3677.71,369,refund,Dallas,0
3018.78,991,purchase,Houston,0
2147.67,94,refund,Philadelphia,0
994.28,264,refund,San Jose,0
2286.82,38,purchase,Houston,0
1158.11,606,refund,San Diego,0
3140.37,725,purchase,Los Angeles,0
1332.29,733,purchase,Philadelphia,0
4825.08,778,purchase,Phoenix,0
713.28,736,refund,Phoenix,0
1730.94,994,refund,Philadelphia,0
1346.71,403,refund,San Diego,0
2725.01,628,refund,Phoenix,0
4446.85,302,purchase,Houston,0
674.89,72,purchase,Philadelphia,0
3526.39,69,refund,Los Angeles,0
4575.07,535,refund,Philadelphia,0
4675.64,181,purchase,Los Angeles,0
3351.35,678,purchase,San Antonio,0
838.96,599,refund,Chicago,0
3556.13,183,purchase,Houston,0
2777.8,168,purchase,New York,0
4025.45,5,refund,Dallas,0
4497.38,789,purchase,Chicago,0
3965.19,630,refund,Philadelphia,0
1266.03,500,refund,Houston,0
880.94,77,purchase,San Antonio,0
1116.49,140,refund,Chicago,0
3217.39,547,refund,San Jose,0
2696.65,647,refund,Los Angeles,0
1333.94,62,refund,Phoenix,0
4412.92,98,purchase,San Diego,0
941.63,894,refund,Houston,0
4080.81,674,purchase,Dallas,0
3448.47,622,purchase,San Jose,0
4768.17,568,purchase,Phoenix,1
1630.23,780,refund,San Antonio,0
3283.16,743,refund,Phoenix,0
3583.24,946,purchase,San Jose,0
3252.31,87,refund,San Antonio,0
3181.82,328,refund,Phoenix,0
1765,916,purchase,Houston,0
85.98,831,refund,Philadelphia,0
1643.38,113,purchase,San Antonio,0
173.96,824,purchase,Phoenix,0
4777.27,957,purchase,Houston,0
1913.99,221,refund,Philadelphia,0
2421.8,301,refund,Chicago,0
3463.36,826,refund,Los Angeles,0
1108.96,382,purchase,Houston,0
2358.25,306,refund,Chicago,0
4259.62,838,purchase,San Antonio,0
3939.34,716,refund,San Diego,0
4864.81,880,purchase,New York,0
2401.14,347,refund,San Antonio,0
2572.69,796,purchase,Phoenix,0
998.61,302,purchase,Chicago,0
3853.53,609,purchase,San Diego,0
1232.91,189,refund,San Jose,0
261.98,485,refund,San Diego,0
2889.94,710,purchase,New York,0
758.85,337,refund,Phoenix,0
2219.17,191,purchase,Dallas,0
4298.69,427,refund,Los Angeles,0
359.01,492,refund,New York,0
2590.7,520,purchase,Houston,0
4791.74,846,refund,Chicago,0
1931.13,206,purchase,Philadelphia,0
3755.3,600,refund,Dallas,0
1139.96,115,purchase,New York,0
74.1,325,purchase,New York,0
325.28,476,refund,San Jose,0
2379.64,446,purchase,Chicago,0
3997.99,693,purchase,San Antonio,0
3265.7,181,purchase,San Antonio,0
2023.98,184,refund,San Diego,0
2937.32,896,refund,Dallas,0
669.81,2,refund,San Antonio,0
3818.61,979,refund,San Diego,0
1076.41,177,purchase,Los Angeles,0
1648.54,704,refund,San Antonio,0
2009.51,287,refund,San Jose,0
869.46,911,refund,Phoenix,0
2584.7,342,purchase,Dallas,0
3526.85,674,purchase,Dallas,0
3201.83,912,refund,New York,0
4369.54,528,refund,Los Angeles,0
4023.56,227,refund,San Jose,0
1237.14,146,refund,Chicago,0
3218.89,878,purchase,Houston,0
1127.6,530,purchase,Phoenix,0
4645.32,483,refund,San Diego,0
1469.25,272,purchase,Philadelphia,0
3872.54,768,refund,San Jose,0
1086.6,298,refund,Houston,0
276.94,59,purchase,San Jose,0
228.69,90,refund,New York,0
887.2,110,refund,San Antonio,0
2231.23,903,purchase,New York,0
360.87,495,refund,Houston,0
20.32,6,refund,Houston,0
980.51,345,purchase,San Antonio,0
3688.64,142,refund,San Antonio,0
466.09,602,refund,New York,0
2323.62,803,refund,New York,0
